gene	T0_NI_CD16neg	T0_NI_CD16pos	T2_IAV_CD16neg	T2_IAV_CD16pos	T2_NI_CD16neg	T2_NI_CD16pos	T4_IAV_CD16neg	T4_IAV_CD16pos	T4_NI_CD16neg	T4_NI_CD16pos	T6_IAV_CD16neg	T6_IAV_CD16pos	T6_NI_CD16neg	T6_NI_CD16pos	T8_IAV_CD16neg	T8_IAV_CD16pos	T8_NI_CD16neg	T8_NI_CD16pos	ni_CD16neg_CD16pos_logFC	ni_CD16neg_CD16pos_AUC	ni_CD16neg_CD16pos_pval	ni_CD16neg_CD16pos_fdr	iav_CD16neg_CD16pos_logFC	iav_CD16neg_CD16pos_AUC	iav_CD16neg_CD16pos_pval	iav_CD16neg_CD16pos_fdr	IAV	NI	ens	t0_CD16neg_CD16pos_logFC	t0_CD16neg_CD16pos_AUC	t0_CD16neg_CD16pos_pval	t0_CD16neg_CD16pos_fdr
SPSB1	0.0520096639551685	0.013669726386356	0.064023403193684	0.0139709727660707	0.0684077928772278	0.0143663970826145	0.113676474871338	0.0457534006232345	0.0533773746887328	0.00742925165299568	0.189334090654841	0.0793268547548984	0.0726226571318919	0.0211699401631251	0.167183731017939	0.0553283651662863	0.0752823990767459	0.013777493391142	0.0506601963806125	0.522312129401097	9.24255046705119e-07	2.03753638222303e-06	0.0782456330827589	0.526651557827823	0.000252520807680465	0.000638498208021072	nonsig	nonsig	ENSG00000171621	0.0421079903287315	0.521850511452413	3.97921382999397e-06	1.1866899910782e-05
SLC25A33	0.127424071214105	0.214431314915833	0.133041644834728	0.128923612628851	0.139362027477064	0.105868976558269	0.0701224729606518	0.0581351423748097	0.144761813853756	0.0849896440051518	0.0579738971132742	0.0302223399283477	0.136219793338674	0.0766362072253396	0.0626558607560992	0.0567356504702989	0.113718363808509	0.0777107927145689	0.0494825045929504	0.522330124851456	5.32351350274021e-06	1.11453278013687e-05	0.0144699374943652	0.503247167933002	0.591167192068809	0.65865203134607	nonsig	nonsig	ENSG00000171612	-0.0882291103676836	0.442005717703876	1.28625523214322e-14	7.7842368502196e-14
PIK3CD	0.146389652341131	0.160456545600152	0.115930179197311	0.112460404985179	0.114338091931422	0.146603003436536	0.049019524375013	0.0549252946433611	0.0571381764057277	0.0916210205770743	0.0226923986048812	0.024635687893914	0.0229027163684814	0.0408601674288651	0.0101624640720048	0.0281575445030399	0.0127972371372678	0.0301239272835447	-0.0264718645577659	0.485030286179853	0.000335772409253526	0.000596829898302293	-0.00421724977809772	0.493574873086365	0.0896420501213922	0.133377480564705	nonsig	nonsig	ENSG00000171608	-0.0187519734044169	0.484880494387327	0.0409342385484629	0.0641187605859786
CLSTN1	0.0996896559617722	0.0890691356872821	0.0658778115829005	0.0657207162161712	0.0631428124318209	0.0793179962348883	0.0670084016282269	0.0619066058761124	0.0974028497523948	0.0963149652735263	0.0633927498274436	0.0655571017718172	0.101169656097064	0.123818078465195	0.0685264531874317	0.0657967908959636	0.108297777250468	0.12400899161579	-0.00876993933453432	0.495062287636017	0.263350375771235	0.315479762807407	0.00311859627880691	0.500578421840329	0.795132690019537	0.838841186756022	nonsig	nonsig	ENSG00000171603	0.0108879950080972	0.501050312993272	0.864600738260348	0.898234326104422
RBP7	0.528253218813491	0.181605502084685	0.29115815238843	0.0855748598181178	0.284899601156744	0.0879241426583256	0.192667058243171	0.0636916738655173	0.153978699352811	0.0576408109689635	0.125616956081061	0.0353809499056673	0.0784792507618515	0.045415015371499	0.0501190165043516	0.0161252348157653	0.0504737628611676	0.0545896685391912	0.0915257143642262	0.536974235190641	2.22822420107846e-13	6.94605546538281e-13	0.134434452504734	0.555033033906581	2.19453280305558e-15	1.29311219394098e-14	nonsig	nonsig	ENSG00000162444	0.354218050171131	0.642451450532259	1.35819112111511e-40	2.48831738503272e-39
UBE4B	0.105390568570115	0.0948437861694836	0.152164806709817	0.10697579334802	0.165985092072573	0.136576236125548	0.118607067261274	0.105757104114335	0.198315693686369	0.170958201866344	0.0982848908021394	0.0666291969134768	0.191279007234827	0.177638413464587	0.068447098355613	0.0826407660387569	0.199536011175455	0.186442174276071	0.0277110410475227	0.510875123643967	0.0269690059893422	0.0379673811043244	0.0260785690785133	0.509728364792596	0.210746155517586	0.27995183440198	nonsig	nonsig	ENSG00000130939	0.00543474507122041	0.495771739978514	0.485808394386429	0.562757760264642
KIF1B	0.327299115585457	0.40178434533675	0.324426587202823	0.412981953476324	0.295485793838681	0.315500773521649	0.29924834743778	0.373027332962883	0.288566044388844	0.270049644533402	0.348441368497123	0.38899058458187	0.376016958847023	0.310602266320568	0.389316970123954	0.463147495783962	0.458248571431907	0.327118930295407	0.0444303229006659	0.513139016539396	0.0106130559519916	0.0159314553552268	-0.0576196109254841	0.467652224556009	1.931455954619e-06	6.2533507626024e-06	nonsig	nonsig	ENSG00000054523	-0.051393688344553	0.472308748006906	0.013867572520755	0.0239514573009694
PGD	0.485807240564532	0.251821809311844	0.475701859868007	0.250203449806062	0.504238336270892	0.27344986545242	0.807044962106924	0.470127718183351	1.08299507827071	0.669203536988525	1.08772116656978	0.519661872160275	1.51677639793639	0.935073387952845	1.25886141515011	0.624471641862901	1.66660408949995	1.00091954069222	0.418493947351385	0.635894029740227	2.28536754340741e-163	4.35030247269886e-162	0.349006332421923	0.599918324269456	5.5471934669009e-31	5.75963917414394e-30	classical	classical	ENSG00000142657	0.226040034439733	0.595205371200618	1.56888593613521e-18	1.19797719846e-17
DFFA	0.0523811290468594	0.0711018046857166	0.0436987437082817	0.0882313948788166	0.0464357999009901	0.0927943066699833	0.0847273453833998	0.0663180201266825	0.113111829466905	0.109089365457711	0.0697385821551014	0.0583079969394087	0.163025829440035	0.156431487120562	0.0589788783678271	0.0572074653865212	0.164091320056133	0.138837371549992	-0.00354347713663369	0.496608809028475	0.482467364850933	0.541703579694584	-0.0185384836913859	0.485290729544859	0.0181062081324895	0.0323118767470757	nonsig	nonsig	ENSG00000160049	-0.0211535483542269	0.483776165297259	0.000162638882679754	0.000390275155219008
EXOSC10	0.0922377243621074	0.128004320208965	0.0677859166475988	0.0994386412437985	0.0709297116447717	0.121219147056053	0.0677370937241011	0.121862874545217	0.0874038288556337	0.113685351377316	0.0804421586370702	0.119184785661838	0.110328553742324	0.130396605287894	0.110140741481218	0.153130557196651	0.136039194071032	0.148880232372118	-0.027588899566421	0.485122818676864	0.00316552589377005	0.00505129102192558	-0.0370387727353998	0.482566066285371	0.0132256020676094	0.0243801620532031	nonsig	nonsig	ENSG00000171824	-0.0359808726696541	0.468947746428436	1.47024916435416e-06	4.61537866330591e-06
FBXO6	0.046346940792842	0.0567196285632927	0.0387075390387413	0.054297665489477	0.0317279077581752	0.0476075240371724	0.153856091645762	0.292683090389682	0.0376387081851072	0.0596533139334986	0.315118291482791	0.483800146235752	0.0639923189270492	0.086736209877678	0.384504007557638	0.473556357909424	0.0690518331191741	0.0859281073562718	-0.0227037698398247	0.487543560135087	0.0133702422980986	0.0197554254489935	-0.0645765151308971	0.480085391319333	0.0118126085301386	0.0220097475146769	nonsig	nonsig	ENSG00000116663	-0.00952063927910553	0.48993300003401	0.0192710096343255	0.0322968403737306
MAD2L2	0.0787027498753748	0.0964403770890054	0.0821914206047942	0.0795624435406963	0.0839126915441752	0.0704697438013135	0.116374034001179	0.114253354260935	0.113195295476243	0.103253553224237	0.124888109605052	0.130429139686829	0.157297141955793	0.134061455581217	0.0978006558571562	0.100692660596103	0.149410991888129	0.130402719042816	0.0137634027642241	0.503470838508611	0.500000797547696	0.559051089613837	0.00252740921644098	0.498921226462081	0.974767222286332	0.982269654445848	nonsig	nonsig	ENSG00000116670	-0.0163847036095423	0.485091557284071	0.00618170743637968	0.0113954002467329
AGTRAP	0.597250976429884	0.350253634214942	0.309856863298178	0.225069108057634	0.297842251206466	0.227153886388243	0.233321874977898	0.250844827055343	0.210988114495818	0.261779912888496	0.216993793857229	0.348266722342249	0.215873145580508	0.363669668168694	0.169718370562522	0.312121111216172	0.194602957096512	0.312579151075179	-0.0505468489617861	0.474364638276769	2.29752997163515e-07	5.27733884798352e-07	-0.0120767363451142	0.500959453026219	0.903734268365369	0.926694470407889	nonsig	nonsig	ENSG00000177674	0.250274155140259	0.606574759278265	6.53570856655552e-21	5.56001324647704e-20
MTHFR	0.36845343007169	0.415944219316493	0.290776233921504	0.328496581017202	0.329588823386221	0.31875828313025	0.199115718201931	0.166963820328956	0.283409944016601	0.283173072999037	0.170581510087456	0.180042925883498	0.266487276174273	0.251601965172302	0.142555807990576	0.165629143600995	0.215292198347005	0.197805613423246	0.0148463796513894	0.501038245061934	0.774215910014768	0.812669340038966	-0.0091633476412821	0.484386124231445	0.00692162453938319	0.0136801474695909	nonsig	nonsig	ENSG00000177000	-0.0502547785283446	0.476152893562282	0.0305847303486066	0.0489209870415138
CLCN6	0.163907935499104	0.146329651323188	0.143010725279038	0.130802408888075	0.145693368387288	0.103699751365673	0.0961776550160556	0.0582777315392221	0.133037947050468	0.109406863527595	0.103650499516033	0.0838404030579287	0.137654746445086	0.11219473949025	0.105774886817538	0.0741907184256289	0.114902148177632	0.103365530469032	0.027952190095901	0.5121164835172	0.0167233456814427	0.0243611722165494	0.025215651285671	0.504322885888035	0.478292683649064	0.552977627789828	nonsig	nonsig	ENSG00000011021	0.0150178231284371	0.498624590127858	0.950533769708976	0.964731570390959
MFN2	0.140873931754025	0.123498538999833	0.133437305610069	0.166209278242184	0.131703865070095	0.159557935880828	0.101063371856151	0.123154206571918	0.138358460555246	0.147856238713699	0.0659560592596112	0.0923125926644463	0.113149759242986	0.110924205866674	0.0666033408784437	0.0927752905404573	0.121355280261816	0.136302958928981	-0.0150532277846271	0.489189029321058	0.0237756237668959	0.0338355112356037	-0.0278124602629997	0.481230929343312	0.00582957932000706	0.0117159048258322	nonsig	nonsig	ENSG00000116688	0.0130549056504876	0.502755821234728	0.756299144192316	0.805998373242873
MIIP	0.0878758522221153	0.0905872021995055	0.0302128431135064	0.029995322997596	0.032750930531166	0.0418852418185769	0.0296451244280226	0.0480099327827067	0.0188856107722036	0.0306619786054726	0.0723775719366448	0.127414988358856	0.0304862688836048	0.0594917419252812	0.100474842854308	0.219261708600073	0.040403622283727	0.0677782259802081	-0.0184493752310805	0.487470817196779	0.00319283411371159	0.00509184002448122	-0.0316827624660167	0.490529831961275	0.113355532912172	0.1644574326142	nonsig	nonsig	ENSG00000116691	-0.00520265487799739	0.491611500227068	0.109817716595878	0.156035336867833
TNFRSF1B	1.70153489698829	1.9646180267736	2.01363421739416	1.66342120193194	1.98063051515229	1.71692592935721	0.956314847346368	0.709394216930724	1.2653897962193	1.54364503180931	0.476560514640589	0.294395902634953	1.01614206101561	1.3556659465491	0.360955506041637	0.348764830584699	0.986665539440748	1.1373812237278	-0.0819580433368788	0.476435148039491	1.53522618214828e-05	3.08539653529463e-05	0.250523691174186	0.602134232978417	5.11860831339574e-47	7.54854105118359e-46	classical	nonsig	ENSG00000028137	-0.276446768876781	0.396995304600771	1.95307924266837e-18	1.48080923370675e-17
VPS13D	0.15157387542292	0.130282856577234	0.183621544173803	0.116456712073569	0.176674927290663	0.0989584266359152	0.208137184031292	0.115070193723876	0.156188561980162	0.133706740988651	0.128916956600115	0.0873468703224734	0.12700145497291	0.116735815482997	0.0945289248181974	0.077454508509299	0.160335527510462	0.175350593739507	0.0223822354167982	0.508115893744858	0.0706708427197597	0.0938083787635188	0.0418818610612549	0.509883435624063	0.406654524244638	0.484125412762302	nonsig	nonsig	ENSG00000048707	0.014851265785381	0.501624484096261	0.74654880534833	0.797507261116386
PRDM2	0.743384816386985	0.672562921331411	0.671052272173247	0.525762259944653	0.712714121829457	0.563114698659869	0.36757888516713	0.274763663411746	0.592264777175406	0.483469587015939	0.292590060953585	0.245599296089157	0.489028107767176	0.462180459091724	0.278666035304196	0.316493076879139	0.44727632109566	0.417275310537957	0.083416617926913	0.534438942633005	1.18749566217311e-14	3.88450744335481e-14	0.0861014062841514	0.536432478646059	5.34805214605694e-07	1.83322758110049e-06	nonsig	nonsig	ENSG00000116731	0.0746942156186367	0.532821780890705	0.0019359285926048	0.00389653718976474
TMEM51	0.0466020710320666	0.053113517793286	0.216575836540647	0.309404347833842	0.218422615503369	0.257953953488122	0.130524882143122	0.218985030453824	0.173427362535666	0.232979585348807	0.139455671937168	0.29542548186133	0.169306542505646	0.299932224342457	0.146439170463663	0.302721342809033	0.163810094656555	0.322231699664721	-0.0859686967071219	0.458356516293929	8.67184975982461e-19	3.25527898676492e-18	-0.10032336350754	0.463263949194212	3.24168185920385e-08	1.24596504171373e-07	nonsig	nonsig	ENSG00000171729	-0.00763379878522426	0.49445734828979	0.295886547994393	0.370496615263331
EFHD2	1.49248184022484	1.50356190219714	1.47354403807032	1.52079957230159	1.44849454719684	1.55597708301756	1.19246095380115	1.22508415311669	1.25493792417998	1.46004224303751	1.01649039815387	1.26795674213111	1.22525596055885	1.5266793426244	0.869965237533111	1.30555811238251	1.14368527224627	1.40592016341834	-0.194107708177567	0.434328947481447	2.62640425684273e-38	1.54758924815937e-37	-0.126450780921294	0.475647768293928	0.0284986001588888	0.0484575500959503	nonsig	nonsig	ENSG00000142634	-0.0126260521578791	0.500712212239247	0.880965037921239	0.911530517263147
DDI2	0.271566432079287	0.193419200622277	0.205074311321674	0.217730849155886	0.217860780348106	0.187556118508652	0.0645032711253415	0.0650902509182388	0.18609559504605	0.149278004650763	0.0559758511048936	0.0395195090254829	0.200434198332442	0.136276121862355	0.0797885185872328	0.069181083125255	0.290144798791541	0.165785733543594	0.0569972935757536	0.523308838136524	3.09930459406014e-06	6.5941605473305e-06	0.0025662673722542	0.494445255871455	0.379504834590093	0.457588039550678	nonsig	nonsig	ENSG00000197312	0.0755500759835168	0.533079857797624	7.66343333761939e-05	0.000193132911532117
SLC25A34	0.0476213154777866	0.0240348707964707	0.101589594736308	0.0564718452862811	0.0911654606485924	0.0361034925345844	0.0944010008731727	0.0628032821602483	0.104995729751162	0.0415903391648077	0.103731168707411	0.0594945879481947	0.0796797902589324	0.0394527274032269	0.106660641441723	0.0735655621392502	0.056094707440976	0.023235664423881	0.0463017295339719	0.522450003908982	3.06390433213912e-06	6.52660256147731e-06	0.0351231578356064	0.513537607197487	0.0825542541201885	0.124027773892296	nonsig	nonsig	ENSG00000162461	0.0244276789041044	0.512903845345913	0.00358507420277851	0.00694753729982492
FLJ37453	0.0930420587883781	0.0713497586879748	0.0789321247925445	0.0791683063239557	0.0881766249410868	0.071451428105894	0.0773113885286901	0.115702691278056	0.0846739094035489	0.0806504459181712	0.0937202847451095	0.073768110449275	0.076850359577532	0.0770702770879417	0.0698315929832154	0.0762526890701992	0.0742709680699385	0.0627129468398358	0.00696934102972046	0.503148660143579	0.539940769693109	0.598225397670301	-0.0109033697423938	0.492125762902657	0.348887203292573	0.427293293925286	nonsig	nonsig	ENSG00000179743	0.0226128002685006	0.505415613852928	0.289828608188876	0.364270655293347
ZBTB17	0.0929419992463161	0.089758303069981	0.120247183560967	0.135675855308435	0.125046480260444	0.127618158394393	0.0558588236985478	0.0391797768056323	0.0831083357445357	0.0793645681356837	0.0400315716531134	0.0674882722153878	0.0692958161977583	0.0707446009503027	0.0311199893698049	0.0459084285083956	0.0561836906827809	0.0642416242712591	-0.00307649345074132	0.496521387021899	0.375262427364165	0.433672488717081	-0.00851606590308127	0.494313101911634	0.373310832047418	0.451437834293881	nonsig	nonsig	ENSG00000116809	0.000670200932574874	0.498860660476822	0.785246250037251	0.830254455426426
FBXO42	0.115027746113002	0.196861996589814	0.07596010505332	0.152963821423589	0.0745941358168761	0.162813546865434	0.0510588152678066	0.117976682680833	0.0965645432332276	0.164203520487422	0.0448302530276752	0.0858250872349717	0.11789445173349	0.151561423317929	0.0481559011817191	0.0783740451929579	0.107745407899023	0.133223288102027	-0.0574543167318235	0.468181488520588	2.41923479386067e-10	6.56876700730604e-10	-0.0642810723822641	0.465932084170308	1.97548144115563e-06	6.38818335911048e-06	nonsig	nonsig	ENSG00000037637	-0.0859698420430742	0.446714120808001	1.60135906954134e-13	9.16428090117048e-13
BX284668.5	0.0491365002488312	0.04145884276583	0.0265594077468088	0.0321348290261646	0.0303236562349171	0.050576142598781	0.0354279214331183	0.0438305308728885	0.0317674776654334	0.0644690136181367	0.025767009391417	0.045425700241191	0.0348512417743564	0.103535486648136	0.0250557191700924	0.0318820915394305	0.05435131330831	0.0998203613513716	-0.035828621135683	0.481486269797578	3.03220671442007e-05	5.95786443741103e-05	-0.0085748336103468	0.495056066890376	0.443527234286492	0.520405288229484	nonsig	nonsig	ENSG00000238142	0.00746047270552009	0.501583471874619	0.953288612488696	0.966431212811959
RCC2	0.239016359783265	0.246964190150773	0.218336061996356	0.261751393589246	0.210059717857633	0.261433019695561	0.138935822762792	0.145479137925491	0.219369910321212	0.2097976577306	0.110701222461517	0.166138779980234	0.285444410530568	0.248469520047175	0.110137550947083	0.228657987720055	0.299804388245889	0.283010811390159	0.00133184638974304	0.496605438279465	0.479697893413869	0.538819479356696	-0.0400313541762916	0.483175807850281	0.0183738606285424	0.0327351091450433	nonsig	nonsig	ENSG00000179051	-0.00386978723074442	0.487740346623294	0.204616171323121	0.269872139474819
ARHGEF10L	0.0822517606425571	0.0340221392806701	0.123364729355236	0.0454832777010233	0.116497033729724	0.0327014294153932	0.138375409013672	0.0420004840276394	0.136735480986624	0.058516490894137	0.150562352332533	0.110812232335802	0.136182795312287	0.0954661491803912	0.15667443867977	0.13607022129048	0.120727017541865	0.0975054321478143	0.0567353105026879	0.529356722996957	1.83334185690613e-09	4.7634942342072e-09	0.0706896567289714	0.531355933239181	1.59680529337876e-05	4.71228741883298e-05	nonsig	nonsig	ENSG00000074964	0.042623718614913	0.520911231547001	0.00016463818699618	0.000394719869493297
UBR4	0.286188233835779	0.2123149866727	0.375580545733434	0.281547137755355	0.387007333745465	0.262365423696814	0.39538379925263	0.305022622451029	0.472257249993495	0.33535942360141	0.383883324401298	0.26672670533231	0.464258612847083	0.343828804290135	0.333655792215746	0.277137758966996	0.450627922670103	0.336288494715516	0.110869606175377	0.546411897482692	2.77588688872535e-22	1.16778689801549e-21	0.0797585202973284	0.521557901156783	0.0121388112636764	0.0225627212130937	nonsig	nonsig	ENSG00000127481	0.0609894944193782	0.522529713854729	0.0309056740702151	0.0493608028589451
CDA	0.456139445500062	0.307448418617071	0.271510958577212	0.185092011452127	0.275023457831545	0.193908911725474	0.185208894619695	0.147780961985043	0.135969107838661	0.101394824597323	0.128094468250597	0.081353729386716	0.061959045678889	0.0557609712498759	0.0558268558037079	0.033824705851163	0.0292122109616452	0.0380365076430429	0.0320220576482682	0.509179473791285	0.0926314318479601	0.120515154183192	0.0501784574842245	0.519966095252296	0.00383939582000135	0.00801005703916333	nonsig	nonsig	ENSG00000158825	0.150627000246734	0.559744803951578	3.6441338718651e-08	1.35375160028871e-07
DDOST	0.209782922479839	0.189270571539846	0.132689442419927	0.15826057865039	0.126442424327208	0.126137333313924	0.0829581458027319	0.0785148303764183	0.0821338171942912	0.119250132883705	0.081401572892074	0.0857927861926929	0.0891747863984707	0.115123264890254	0.0908381940387552	0.137682023225209	0.120262065648505	0.153183354111991	-0.0217336561431476	0.486783075664943	0.013706747254184	0.0202247991370148	-0.0217370354427414	0.486097097868486	0.0219405801093694	0.0384389797738561	nonsig	nonsig	ENSG00000244038	0.0200377696720604	0.505248564072094	0.601028135277222	0.670612976547106
EIF4G3	0.254282318034864	0.11681004097305	0.147912656147646	0.062114854208471	0.145113702582742	0.058669213958343	0.143643356052802	0.056909241581322	0.119243144123883	0.0676108891623803	0.126216287388472	0.0724883811945593	0.0946130466632181	0.0759745077043642	0.0820519558386058	0.058126909476434	0.115647402041941	0.116192157877923	0.042390541834887	0.519922757655433	0.000104374611358788	0.000195152530050148	0.0705087019536408	0.528176140908816	7.6251381498196e-05	0.00020714444123599	nonsig	nonsig	ENSG00000075151	0.133828931091639	0.565034380245313	9.36486263714862e-13	5.06249573375768e-12
ECE1	0.376940748386577	0.278377365586973	0.532321672957129	0.301640758875859	0.507626915721666	0.288367293087057	0.280693351237199	0.109991287761793	0.242110583492914	0.0959144338470561	0.151777116718136	0.0845244928430086	0.0747270321386338	0.0395993165303311	0.0759580643759804	0.0346564000371483	0.0291980731857874	0.0135764753266551	0.108548208838003	0.545219087268583	9.66967929325574e-23	4.10655367454088e-22	0.15010437415891	0.566421344102022	1.35570770487214e-21	1.04261303148333e-20	nonsig	nonsig	ENSG00000117298	0.0952038571897976	0.541356324184607	4.72532711769614e-05	0.000122184758997076
USP48	0.279432460208821	0.159076271896514	0.110678335284936	0.109402593805014	0.122699522885083	0.14369242908267	0.0861616412887305	0.0947943255421122	0.135694230205315	0.160295782762762	0.0921385609880109	0.0827320451339314	0.161149088130049	0.19232393516812	0.0894262457786626	0.111403753649795	0.204537568814208	0.228626189432452	-0.0248997097223539	0.484202060527996	0.000696970830160929	0.00119914724881534	-0.00588538727089437	0.492143790841685	0.171298785576148	0.234694201371303	nonsig	nonsig	ENSG00000090686	0.111657460057082	0.548784537792262	8.3832639160665e-07	2.7044086960003e-06
CDC42	1.6316148725051	1.84040409122934	1.56864679489099	1.74096211449493	1.58792001341576	1.73303770665089	1.53985816738822	1.6596584775216	1.56278740623907	1.68810154860897	1.48004482567202	1.70339916565261	1.50214467319412	1.77161067578914	1.6303138569878	1.95568510061197	1.51343399060052	1.75820420607525	-0.17219549754861	0.442044157029496	1.93050855209492e-31	1.03011629300651e-30	-0.179417862838327	0.446559841451915	7.86241333772715e-11	3.56464820919927e-10	nonsig	nonsig	ENSG00000070831	-0.207097352586418	0.423629241513971	2.29377389450238e-10	1.01760150956105e-09
ZBTB40	0.0620422859291169	0.0690801959931889	0.0662098090841598	0.0640486273392957	0.0694151529136798	0.0843874599079434	0.0407203654483691	0.0655582654257224	0.0916828188206959	0.089469829749344	0.0384348989270644	0.0361577172826348	0.105279414960374	0.115547943188648	0.044416021221009	0.040275851501764	0.115033507195268	0.123809270117436	-0.00832033935733296	0.494984162372677	0.283338346751989	0.337241739548709	-0.00455899204839814	0.493984932309672	0.398032880094321	0.475548742565394	nonsig	nonsig	ENSG00000184677	-0.009995900911206	0.490543181868197	0.062812840126742	0.0943686890009379
C1QA	0.0166270863318117	0.287962411083289	0.0168696541728694	0.203898155617283	0.0158130419751392	0.201859767046286	0.0202475261458285	0.15977181563606	0.0113658854958047	0.130862349190831	0.0192881846560987	0.212857868894695	0.0117923873340514	0.132159930459995	0.0190428924825822	0.182276031266149	0.00856597162977774	0.0782748384479012	-0.126355594000725	0.450301404765087	1.90486540900251e-34	1.06624791611319e-33	-0.168441893383475	0.450048553212059	4.17521676065471e-17	2.66182465216087e-16	nonsig	nonsig	ENSG00000173372	-0.27025813632145	0.410939459959068	4.09342315184114e-96	2.7127772196399e-94
C1QB	0.00665504294873648	0.102078422136746	0.00550347011689219	0.0839294284362859	0.00536328299582657	0.0699749391529445	0.0129565854192548	0.0999026146057078	0.00445381127494166	0.0532680121304893	0.00642196920079611	0.163689455774646	0.00845600142781088	0.0675595156720917	0.0172915240609255	0.173856616943628	0.0057275518157492	0.0434593402135038	-0.0517720021306002	0.482402732959804	1.54406980736193e-05	3.10084800820008e-05	-0.102542552438105	0.474856525105586	1.81002154611409e-07	6.54289270002724e-07	nonsig	nonsig	ENSG00000173369	-0.0936272630154083	0.469098791439849	1.43151098038827e-35	2.22734809934035e-34
EPHB2	0.0291773387974888	0.0142414608206788	0.0235605599140294	0.0205889732955031	0.0291421894144455	0.0204189453550772	0.0593366262073083	0.0641242637683325	0.035422059620456	0.0453468069419568	0.126166438197076	0.173679587723088	0.0612109622569597	0.094556584871483	0.146811558604301	0.189690566413373	0.100431651442556	0.158583009655527	-0.0200142278358902	0.489633805089592	0.0252094478235615	0.0356867921721724	-0.00821433105295223	0.496080145494635	0.536632756786842	0.6090157797953	nonsig	nonsig	ENSG00000133216	0.0167291358235342	0.506841038629512	0.104996032836674	0.14962004360692
KDM1A	0.105037905819557	0.114993635961412	0.117972591462604	0.114863643932984	0.114010180839694	0.129623330907691	0.0820375888269938	0.0596604959341093	0.110217496614695	0.140086800869432	0.0480028205241291	0.0833980126224502	0.0934265092825517	0.149343354470381	0.036085058426882	0.0376603215505049	0.105654704682658	0.163694028874977	-0.0400410959843342	0.4794398445802	5.78701173675832e-05	0.000110432559555346	-0.00290347956763503	0.498236623116462	0.779753446004677	0.824771723774011	nonsig	nonsig	ENSG00000004487	-0.0152120475577397	0.486266907538446	0.0617360105997336	0.093037311875174
LUZP1	0.183567785217009	0.17128782516547	0.163869565522747	0.180905868916679	0.181869065815889	0.193645644952023	0.076826366713692	0.073666006750176	0.149496924167614	0.161562133877752	0.0434539641379967	0.0346159918034186	0.125892210203821	0.181301477757684	0.0389427823233286	0.0655811615132181	0.111247056109847	0.177298691232192	-0.0300758029505522	0.484044885763685	0.000371314700709251	0.000658479456031469	-0.0075785810231059	0.492520849769823	0.127925693488303	0.182926244711031	nonsig	nonsig	ENSG00000169641	0.0180250293713903	0.50692806456324	0.382336785070765	0.458530800326154
RPL11	3.64088382460729	3.52604638921031	3.70003413903574	3.61517410648183	3.69823295378298	3.62517455320826	3.94559612079071	3.77849228902945	3.5730353540271	3.53238342023115	3.91435109166453	3.75126049031909	3.54617952099495	3.58593587140356	3.44335796204513	3.30887136567125	3.34339541988248	3.37325483524829	0.028996874793709	0.524240143467777	1.10842448679774e-07	2.60737188656016e-07	0.0879346345815899	0.552802458399767	4.03808705806148e-13	2.09839799880677e-12	nonsig	nonsig	ENSG00000142676	0.1343479225296	0.586823873514307	5.61475032481466e-13	3.07864961630287e-12
PITHD1	0.161467216241725	0.20501736901927	0.260053688051296	0.227429342248456	0.285208402736045	0.257350661640068	0.199868258494022	0.160356141752439	0.325830282534606	0.257459764412799	0.133979637081861	0.0915932460370812	0.293467547521226	0.219202749495738	0.113423725385982	0.115066841350746	0.258559295606132	0.203049559712223	0.0539595399218176	0.518218245994871	0.000499343891479353	0.000870285068006872	0.0294690791301458	0.507004007091397	0.427631864529527	0.504511615119671	nonsig	nonsig	ENSG00000057757	-0.0400689174517195	0.474403372204917	0.00379728802684351	0.00731127766430988
HMGCL	0.0487162598648369	0.0513977023562548	0.0711383163435525	0.0754809566808322	0.0675286412495868	0.0882573662829378	0.0985146293454481	0.110781089214497	0.0928945987045493	0.136224773412253	0.112190319321522	0.0840156515833535	0.0845663669779599	0.113528040525454	0.0857389573188538	0.152588965305514	0.0956226449919105	0.0971376833383723	-0.0233154331807473	0.484147041205449	0.000846615300029759	0.00144182453380703	-0.0192680179792711	0.488069171063141	0.0525866243327355	0.0839134956653163	nonsig	nonsig	ENSG00000117305	-0.00268996154557076	0.493749137242898	0.162710187307406	0.221513640747186
FUCA1	0.155382047275804	0.12404932206911	0.487921859959668	0.300698226446159	0.609150867983463	0.417720990538728	0.574439609637911	0.330755410094477	1.10294102111214	1.00749972973894	0.843104433424475	0.412839220772319	1.48403990230011	1.44623347313463	1.10110246916165	0.483010448906156	2.11541025447016	2.16414761171417	0.151254412813735	0.536185044986995	1.21435454517031e-15	4.16793810644131e-15	0.330033981894759	0.572279049273719	1.96124024008481e-18	1.33603269146894e-17	classical	nonsig	ENSG00000179163	0.0349336873267267	0.514482315730088	0.148521366868869	0.204269202498613
